run_id,timestamp,commit_sha,config_hash,model,seed,rounds,broadcasts,coverage,correct_edges,false_edges,total_gt_edges,mission_score,norm_score,runtime_s,logfile
20251117-021951-0-d90ebf,2025-11-17T02:19:51.854994,79158238a610e39334818ac86592c2692730fde0,6bfb185d7d,llama3.1:8b,0,32,2,0.6562,47,0,59,47,0.79661,108.19,logs\simulation_2025-11-17.log
20251117-022137-0-c4e3d4,2025-11-17T02:21:37.966268,79158238a610e39334818ac86592c2692730fde0,aa4339254c,llama3.1:8b,0,32,2,0.7031,49,0,59,49,0.83051,100.08,logs\simulation_2025-11-17.log
20251117-022325-0-1f387c,2025-11-17T02:23:25.844297,79158238a610e39334818ac86592c2692730fde0,bb3984f269,llama3.1:8b,0,32,3,0.5781,42,0,59,42,0.71186,101.86,logs\simulation_2025-11-17.log
20251117-022519-0-630900,2025-11-17T02:25:19.867303,79158238a610e39334818ac86592c2692730fde0,b73fb5a8f5,llama3.1:8b,0,32,4,0.5156,44,0,59,44,0.74576,107.99,logs\simulation_2025-11-17.log
20251117-022706-0-2cbe52,2025-11-17T02:27:06.101333,79158238a610e39334818ac86592c2692730fde0,9612b78a3a,llama3.1:8b,0,32,5,0.5312,37,0,59,37,0.62712,100.21,logs\simulation_2025-11-17.log
20251117-022850-0-3da405,2025-11-17T02:28:50.628132,79158238a610e39334818ac86592c2692730fde0,71b4b82437,llama3.1:8b,0,32,1,0.625,48,0,59,48,0.81356,98.5,logs\simulation_2025-11-17.log
20251117-023033-0-354053,2025-11-17T02:30:33.519453,79158238a610e39334818ac86592c2692730fde0,dbb704f33c,llama3.1:8b,0,32,2,0.5,39,0,59,39,0.66102,96.86,logs\simulation_2025-11-17.log
20251117-023216-0-db39dc,2025-11-17T02:32:16.080384,79158238a610e39334818ac86592c2692730fde0,e13c008650,llama3.1:8b,0,32,2,0.6406,45,0,59,45,0.76271,96.53,logs\simulation_2025-11-17.log
20251117-023351-0-86574f,2025-11-17T02:33:51.861888,79158238a610e39334818ac86592c2692730fde0,4a64949197,llama3.1:8b,0,32,1,0.5625,44,0,59,44,0.74576,89.73,logs\simulation_2025-11-17.log
20251117-023529-0-d59f40,2025-11-17T02:35:29.199026,79158238a610e39334818ac86592c2692730fde0,cb29c45805,llama3.1:8b,0,32,3,0.625,46,0,59,46,0.77966,91.24,logs\simulation_2025-11-17.log
20251117-023706-0-5c1b34,2025-11-17T02:37:06.885373,79158238a610e39334818ac86592c2692730fde0,aac64cbda2,llama3.1:8b,0,32,1,0.4062,34,0,59,34,0.57627,91.64,logs\simulation_2025-11-17.log
20251117-023912-0-563f2b,2025-11-17T02:39:12.270484,79158238a610e39334818ac86592c2692730fde0,79f3722bad,llama3.1:8b,0,32,3,0.6875,42,0,59,42,0.71186,119.28,logs\simulation_2025-11-17.log
20251117-024113-0-3167e4,2025-11-17T02:41:13.024212,79158238a610e39334818ac86592c2692730fde0,07fdf817d1,llama3.1:8b,0,32,3,0.6094,39,0,59,39,0.66102,114.67,logs\simulation_2025-11-17.log
20251117-024300-0-93b5a7,2025-11-17T02:43:00.681647,79158238a610e39334818ac86592c2692730fde0,077c0aa205,llama3.1:8b,0,32,3,0.4844,34,0,59,34,0.57627,101.62,logs\simulation_2025-11-17.log
20251117-024442-0-e108f9,2025-11-17T02:44:42.193898,79158238a610e39334818ac86592c2692730fde0,276903d65c,llama3.1:8b,0,32,1,0.5469,48,0,59,48,0.81356,95.44,logs\simulation_2025-11-17.log
20251117-024613-0-1f3faa,2025-11-17T02:46:13.221287,79158238a610e39334818ac86592c2692730fde0,c4ef997a6c,llama3.1:8b,0,32,1,0.3438,23,0,59,23,0.38983,85.04,logs\simulation_2025-11-17.log
20251117-024753-0-87a0cf,2025-11-17T02:47:53.641152,79158238a610e39334818ac86592c2692730fde0,eb20d4f3ab,llama3.1:8b,0,32,3,0.4062,32,0,59,32,0.54237,94.37,logs\simulation_2025-11-17.log
20251117-024935-0-487604,2025-11-17T02:49:35.394587,79158238a610e39334818ac86592c2692730fde0,fe07533290,llama3.1:8b,0,32,4,0.4375,30,0,59,30,0.50847,95.74,logs\simulation_2025-11-17.log
20251117-025124-0-271020,2025-11-17T02:51:24.681971,79158238a610e39334818ac86592c2692730fde0,0805278bb7,llama3.1:8b,0,32,3,0.4375,36,0,59,36,0.61017,103.24,logs\simulation_2025-11-17.log
20251117-025302-0-f5eaaa,2025-11-17T02:53:02.658616,79158238a610e39334818ac86592c2692730fde0,7709c6ed47,llama3.1:8b,0,32,1,0.5781,41,0,59,41,0.69492,91.9,logs\simulation_2025-11-17.log
20251117-025443-0-dab413,2025-11-17T02:54:43.651278,79158238a610e39334818ac86592c2692730fde0,4574fec1c5,llama3.1:8b,0,32,3,0.5469,47,0,59,47,0.79661,94.88,logs\simulation_2025-11-17.log
20251117-025622-0-082037,2025-11-17T02:56:22.930773,79158238a610e39334818ac86592c2692730fde0,8af59b4841,llama3.1:8b,0,32,2,0.3594,25,0,59,25,0.42373,93.18,logs\simulation_2025-11-17.log
20251117-025756-0-8f8a90,2025-11-17T02:57:56.752038,79158238a610e39334818ac86592c2692730fde0,1a658b33ef,llama3.1:8b,0,32,1,0.4531,32,0,59,32,0.54237,87.64,logs\simulation_2025-11-17.log
20251117-025937-0-209a50,2025-11-17T02:59:37.853359,79158238a610e39334818ac86592c2692730fde0,4c223c2e93,llama3.1:8b,0,32,3,0.5469,40,0,59,40,0.67797,95.02,logs\simulation_2025-11-17.log
20251117-030119-0-e323a4,2025-11-17T03:01:19.543982,79158238a610e39334818ac86592c2692730fde0,f6ee1bdee1,llama3.1:8b,0,32,3,0.4531,32,0,59,32,0.54237,95.59,logs\simulation_2025-11-17.log
20251117-030302-0-3451aa,2025-11-17T03:03:01.993534,79158238a610e39334818ac86592c2692730fde0,f799f97a89,llama3.1:8b,0,32,3,0.4688,40,0,59,40,0.67797,96.41,logs\simulation_2025-11-17.log
20251117-030446-0-040590,2025-11-17T03:04:46.837262,79158238a610e39334818ac86592c2692730fde0,58cb508d1c,llama3.1:8b,0,32,3,0.4688,35,0,59,35,0.59322,98.78,logs\simulation_2025-11-17.log
20251117-030635-0-a70538,2025-11-17T03:06:35.566633,79158238a610e39334818ac86592c2692730fde0,274753f942,llama3.1:8b,0,32,4,0.4844,44,0,59,44,0.74576,102.6,logs\simulation_2025-11-17.log
20251117-030818-0-98d768,2025-11-17T03:08:18.977778,79158238a610e39334818ac86592c2692730fde0,41192bd25c,llama3.1:8b,0,32,3,0.5781,38,0,59,38,0.64407,97.36,logs\simulation_2025-11-17.log
20251117-030956-0-a7b0c1,2025-11-17T03:09:56.166684,79158238a610e39334818ac86592c2692730fde0,3b16fd8372,llama3.1:8b,0,32,1,0.4375,31,0,59,31,0.52542,91.15,logs\simulation_2025-11-17.log
20251117-031135-0-def8ee,2025-11-17T03:11:35.335349,79158238a610e39334818ac86592c2692730fde0,f5c777534d,llama3.1:8b,0,32,3,0.3438,28,0,59,28,0.47458,93.12,logs\simulation_2025-11-17.log
20251117-031316-0-5c34da,2025-11-17T03:13:16.633177,79158238a610e39334818ac86592c2692730fde0,38f6a19036,llama3.1:8b,0,32,2,0.7031,52,0,59,52,0.88136,95.23,logs\simulation_2025-11-17.log
20251117-031458-0-5e0cca,2025-11-17T03:14:58.844183,79158238a610e39334818ac86592c2692730fde0,39159a4106,llama3.1:8b,0,32,2,0.6094,47,0,59,47,0.79661,96.18,logs\simulation_2025-11-17.log
20251117-031635-0-628923,2025-11-17T03:16:35.397058,79158238a610e39334818ac86592c2692730fde0,60916b8a36,llama3.1:8b,0,32,1,0.5625,42,0,59,42,0.71186,90.54,logs\simulation_2025-11-17.log
20251117-031826-0-76dc40,2025-11-17T03:18:26.811289,79158238a610e39334818ac86592c2692730fde0,8559c920b6,llama3.1:8b,0,32,3,0.5781,42,0,59,42,0.71186,105.34,logs\simulation_2025-11-17.log
20251117-032018-0-e6d653,2025-11-17T03:20:18.068408,79158238a610e39334818ac86592c2692730fde0,c03ed79850,llama3.1:8b,0,32,3,0.4688,32,0,59,32,0.54237,105.06,logs\simulation_2025-11-17.log
20251117-032211-0-86f015,2025-11-17T03:22:11.531258,79158238a610e39334818ac86592c2692730fde0,07e48d4253,llama3.1:8b,0,32,1,0.3281,26,0,59,26,0.44068,107.43,logs\simulation_2025-11-17.log
20251117-032353-0-c95e6f,2025-11-17T03:23:53.532346,79158238a610e39334818ac86592c2692730fde0,8c5135f343,llama3.1:8b,0,32,3,0.5156,41,0,59,41,0.69492,95.73,logs\simulation_2025-11-17.log
20251117-032527-0-e55af7,2025-11-17T03:25:27.782326,79158238a610e39334818ac86592c2692730fde0,0ab62205f6,llama3.1:8b,0,32,1,0.375,28,0,59,28,0.47458,88.2,logs\simulation_2025-11-17.log
20251117-032705-0-257a3c,2025-11-17T03:27:05.863227,79158238a610e39334818ac86592c2692730fde0,a6e2a143dc,llama3.1:8b,0,32,3,0.5781,41,0,59,41,0.69492,92.06,logs\simulation_2025-11-17.log
20251117-032854-0-efe5a5,2025-11-17T03:28:54.164986,79158238a610e39334818ac86592c2692730fde0,9d783411d8,llama3.1:8b,0,32,3,0.5625,38,0,59,38,0.64407,102.26,logs\simulation_2025-11-17.log
20251117-033032-0-398ad8,2025-11-17T03:30:32.343724,79158238a610e39334818ac86592c2692730fde0,7d2ac516c6,llama3.1:8b,0,32,1,0.625,52,0,59,52,0.88136,92.07,logs\simulation_2025-11-17.log
20251117-033228-0-0681df,2025-11-17T03:32:28.223469,79158238a610e39334818ac86592c2692730fde0,1e447f1dd6,llama3.1:8b,0,32,3,0.5156,41,0,59,41,0.69492,109.87,logs\simulation_2025-11-17.log
20251117-033412-0-593a23,2025-11-17T03:34:12.764302,79158238a610e39334818ac86592c2692730fde0,47215602a4,llama3.1:8b,0,32,3,0.5625,33,0,59,33,0.55932,98.49,logs\simulation_2025-11-17.log
20251117-033557-0-cce250,2025-11-17T03:35:57.959948,79158238a610e39334818ac86592c2692730fde0,af3c5f7567,llama3.1:8b,0,32,2,0.3906,26,0,59,26,0.44068,99.13,logs\simulation_2025-11-17.log
20251117-033742-0-44f207,2025-11-17T03:37:42.940825,79158238a610e39334818ac86592c2692730fde0,f824e9dd32,llama3.1:8b,0,32,3,0.5312,35,0,59,35,0.59322,98.96,logs\simulation_2025-11-17.log
20251117-033932-0-47fb75,2025-11-17T03:39:31.991223,79158238a610e39334818ac86592c2692730fde0,b6a1508819,llama3.1:8b,0,32,3,0.5781,45,0,59,45,0.76271,103.02,logs\simulation_2025-11-17.log
20251117-034118-0-e4a023,2025-11-17T03:41:18.945499,79158238a610e39334818ac86592c2692730fde0,70f243fb46,llama3.1:8b,0,32,1,0.5781,46,0,59,46,0.77966,100.94,logs\simulation_2025-11-17.log
20251117-034304-0-34e064,2025-11-17T03:43:04.759571,79158238a610e39334818ac86592c2692730fde0,d24d134d93,llama3.1:8b,0,32,3,0.5156,38,0,59,38,0.64407,99.7,logs\simulation_2025-11-17.log
20251117-034455-0-90305b,2025-11-17T03:44:55.973762,79158238a610e39334818ac86592c2692730fde0,01fbe38ae2,llama3.1:8b,0,32,3,0.375,31,0,59,31,0.52542,105.11,logs\simulation_2025-11-17.log
20251117-034634-0-76b747,2025-11-17T03:46:34.959795,79158238a610e39334818ac86592c2692730fde0,b69613fe79,llama3.1:8b,0,32,1,0.5938,46,0,59,46,0.77966,92.94,logs\simulation_2025-11-17.log
20251117-034813-0-a6a9c9,2025-11-17T03:48:13.150062,79158238a610e39334818ac86592c2692730fde0,822652b014,llama3.1:8b,0,32,3,0.5,43,0,59,43,0.72881,92.08,logs\simulation_2025-11-17.log
20251117-034951-0-090a4a,2025-11-17T03:49:51.065699,79158238a610e39334818ac86592c2692730fde0,a8664769c2,llama3.1:8b,0,32,3,0.5312,36,0,59,36,0.61017,91.84,logs\simulation_2025-11-17.log
20251117-035130-0-b96c88,2025-11-17T03:51:30.953490,79158238a610e39334818ac86592c2692730fde0,9b217e8e4a,llama3.1:8b,0,32,3,0.5312,39,0,59,39,0.66102,93.82,logs\simulation_2025-11-17.log
20251117-035305-0-8d0e0d,2025-11-17T03:53:05.359805,79158238a610e39334818ac86592c2692730fde0,3d5be7aff2,llama3.1:8b,0,32,1,0.3438,27,0,59,27,0.45763,88.32,logs\simulation_2025-11-17.log
20251117-035436-0-550a37,2025-11-17T03:54:36.844537,79158238a610e39334818ac86592c2692730fde0,bfb05094bf,llama3.1:8b,0,32,2,0.3125,21,0,59,21,0.35593,85.37,logs\simulation_2025-11-17.log
20251117-035613-0-9a8bdc,2025-11-17T03:56:13.147625,79158238a610e39334818ac86592c2692730fde0,b59160b528,llama3.1:8b,0,32,2,0.3906,31,0,59,31,0.52542,90.23,logs\simulation_2025-11-17.log
20251117-035747-0-e00982,2025-11-17T03:57:47.845515,79158238a610e39334818ac86592c2692730fde0,d66a535aa2,llama3.1:8b,0,32,3,0.4844,40,0,59,40,0.67797,88.62,logs\simulation_2025-11-17.log
20251117-035917-0-f97be3,2025-11-17T03:59:17.764340,79158238a610e39334818ac86592c2692730fde0,29506bae1c,llama3.1:8b,0,32,1,0.2812,26,0,59,26,0.44068,83.89,logs\simulation_2025-11-17.log
20251117-040054-0-c828b3,2025-11-17T04:00:54.385584,79158238a610e39334818ac86592c2692730fde0,d48d0266a9,llama3.1:8b,0,32,1,0.2969,24,0,59,24,0.40678,90.6,logs\simulation_2025-11-17.log
20251117-040303-0-b6f1e3,2025-11-17T04:03:03.611042,79158238a610e39334818ac86592c2692730fde0,e294d60e1f,llama3.1:8b,0,32,3,0.4844,42,0,59,42,0.71186,123.21,logs\simulation_2025-11-17.log
20251117-040443-0-c6c239,2025-11-17T04:04:43.313314,79158238a610e39334818ac86592c2692730fde0,550882fec1,llama3.1:8b,0,32,1,0.5312,43,0,59,43,0.72881,93.48,logs\simulation_2025-11-17.log
20251117-040637-0-6d8c6d,2025-11-17T04:06:37.020213,79158238a610e39334818ac86592c2692730fde0,c49fbd2292,llama3.1:8b,0,32,2,0.6094,46,0,59,46,0.77966,107.58,logs\simulation_2025-11-17.log
20251117-040821-0-512837,2025-11-17T04:08:21.341640,79158238a610e39334818ac86592c2692730fde0,db9bf6e037,llama3.1:8b,0,32,1,0.3906,33,0,59,33,0.55932,98.18,logs\simulation_2025-11-17.log
20251117-040956-0-6461fe,2025-11-17T04:09:56.704477,79158238a610e39334818ac86592c2692730fde0,51eb9439fe,llama3.1:8b,0,32,3,0.4844,30,0,59,30,0.50847,89.11,logs\simulation_2025-11-17.log
20251117-041137-0-76d375,2025-11-17T04:11:37.483088,79158238a610e39334818ac86592c2692730fde0,b13bb29b9a,llama3.1:8b,0,32,3,0.5312,35,0,59,35,0.59322,94.63,logs\simulation_2025-11-17.log
20251117-041315-0-82bb47,2025-11-17T04:13:15.949639,79158238a610e39334818ac86592c2692730fde0,e05cea1d3f,llama3.1:8b,0,32,1,0.5156,36,0,59,36,0.61017,92.29,logs\simulation_2025-11-17.log
20251117-041455-0-a9bcd1,2025-11-17T04:14:55.318945,79158238a610e39334818ac86592c2692730fde0,1e2b60414c,llama3.1:8b,0,32,3,0.4375,44,0,59,44,0.74576,93.35,logs\simulation_2025-11-17.log
20251117-041640-0-00e023,2025-11-17T04:16:40.685122,79158238a610e39334818ac86592c2692730fde0,13368cd953,llama3.1:8b,0,32,2,0.4062,30,0,59,30,0.50847,99.35,logs\simulation_2025-11-17.log
20251117-041816-0-86198d,2025-11-17T04:18:16.781219,79158238a610e39334818ac86592c2692730fde0,7c37f6325d,llama3.1:8b,0,32,1,0.2969,24,0,59,24,0.40678,89.91,logs\simulation_2025-11-17.log
20251117-041953-0-867fb4,2025-11-17T04:19:53.189658,79158238a610e39334818ac86592c2692730fde0,447fe5ad29,llama3.1:8b,0,32,3,0.5781,42,0,59,42,0.71186,90.35,logs\simulation_2025-11-17.log
20251117-042136-0-24efcf,2025-11-17T04:21:36.309097,79158238a610e39334818ac86592c2692730fde0,fd76f13a9f,llama3.1:8b,0,32,3,0.4688,33,0,59,33,0.55932,97.04,logs\simulation_2025-11-17.log
20251117-042312-0-abe280,2025-11-17T04:23:12.058433,79158238a610e39334818ac86592c2692730fde0,308bbc26c6,llama3.1:8b,0,32,3,0.3438,30,0,59,30,0.50847,89.63,logs\simulation_2025-11-17.log
20251117-042450-0-876451,2025-11-17T04:24:50.184406,79158238a610e39334818ac86592c2692730fde0,376814c6cb,llama3.1:8b,0,32,2,0.4844,35,0,59,35,0.59322,92.1,logs\simulation_2025-11-17.log
20251117-042638-0-e29da1,2025-11-17T04:26:38.391691,79158238a610e39334818ac86592c2692730fde0,d65028ac8b,llama3.1:8b,0,32,3,0.4531,38,0,59,38,0.64407,102.0,logs\simulation_2025-11-17.log
20251117-042819-0-7792d9,2025-11-17T04:28:19.519860,79158238a610e39334818ac86592c2692730fde0,6b911313e5,llama3.1:8b,0,32,3,0.4531,35,0,59,35,0.59322,94.93,logs\simulation_2025-11-17.log
20251117-043000-0-b07e29,2025-11-17T04:30:00.315183,79158238a610e39334818ac86592c2692730fde0,aa49a1d4dd,llama3.1:8b,0,32,3,0.5625,46,0,59,46,0.77966,94.68,logs\simulation_2025-11-17.log
20251117-043140-0-be2137,2025-11-17T04:31:40.650945,79158238a610e39334818ac86592c2692730fde0,0c0b268941,llama3.1:8b,0,32,3,0.5,39,0,59,39,0.66102,94.24,logs\simulation_2025-11-17.log
20251117-043331-0-8a4630,2025-11-17T04:33:31.544209,79158238a610e39334818ac86592c2692730fde0,1ae14b1683,llama3.1:8b,0,32,1,0.3906,29,0,59,29,0.49153,104.89,logs\simulation_2025-11-17.log
20251117-043518-0-12e9d8,2025-11-17T04:35:18.526825,79158238a610e39334818ac86592c2692730fde0,21e59e3de9,llama3.1:8b,0,32,3,0.6094,45,0,59,45,0.76271,100.95,logs\simulation_2025-11-17.log
20251117-043651-0-6a7109,2025-11-17T04:36:50.992086,79158238a610e39334818ac86592c2692730fde0,667759b985,llama3.1:8b,0,32,1,0.2812,24,0,59,24,0.40678,86.34,logs\simulation_2025-11-17.log
20251117-043824-0-cc4c44,2025-11-17T04:38:24.184750,79158238a610e39334818ac86592c2692730fde0,df0de3a4e2,llama3.1:8b,0,32,1,0.5469,39,0,59,39,0.66102,87.15,logs\simulation_2025-11-17.log
20251117-044004-0-e76384,2025-11-17T04:40:04.370073,79158238a610e39334818ac86592c2692730fde0,af1114fbe9,llama3.1:8b,0,32,3,0.4844,33,0,59,33,0.55932,94.02,logs\simulation_2025-11-17.log
20251117-044152-0-3f406b,2025-11-17T04:41:52.796967,79158238a610e39334818ac86592c2692730fde0,ee7981af42,llama3.1:8b,0,32,4,0.5625,38,0,59,38,0.64407,102.27,logs\simulation_2025-11-17.log
20251117-044324-0-41a1b4,2025-11-17T04:43:24.181162,79158238a610e39334818ac86592c2692730fde0,a7e08ec629,llama3.1:8b,0,32,2,0.3125,15,0,59,15,0.25424,85.38,logs\simulation_2025-11-17.log
20251117-044502-0-3e1368,2025-11-17T04:45:02.470688,79158238a610e39334818ac86592c2692730fde0,f998dbc9d3,llama3.1:8b,0,32,1,0.3281,24,0,59,24,0.40678,92.28,logs\simulation_2025-11-17.log
20251117-044638-0-725c25,2025-11-17T04:46:38.227631,79158238a610e39334818ac86592c2692730fde0,0232d67ae1,llama3.1:8b,0,32,3,0.5312,39,0,59,39,0.66102,89.77,logs\simulation_2025-11-17.log
20251117-044830-0-dd2184,2025-11-17T04:48:30.976470,79158238a610e39334818ac86592c2692730fde0,d1244f60c3,llama3.1:8b,0,32,1,0.6719,53,0,59,53,0.89831,106.64,logs\simulation_2025-11-17.log
20251117-045003-0-c27906,2025-11-17T04:50:03.954789,79158238a610e39334818ac86592c2692730fde0,fa32617339,llama3.1:8b,0,32,6,0.4375,31,0,59,31,0.52542,86.91,logs\simulation_2025-11-17.log
20251117-045134-0-43fa82,2025-11-17T04:51:34.575565,79158238a610e39334818ac86592c2692730fde0,25a84f58f4,llama3.1:8b,0,32,1,0.2656,22,0,59,22,0.37288,84.58,logs\simulation_2025-11-17.log
20251117-045330-0-7bd408,2025-11-17T04:53:30.006036,79158238a610e39334818ac86592c2692730fde0,1af6a06ed5,llama3.1:8b,0,32,3,0.6094,50,0,59,50,0.84746,109.39,logs\simulation_2025-11-17.log
20251117-045514-0-903ea3,2025-11-17T04:55:14.749530,79158238a610e39334818ac86592c2692730fde0,333acb025b,llama3.1:8b,0,32,4,0.4375,35,0,59,35,0.59322,98.69,logs\simulation_2025-11-17.log
20251117-045650-0-6bb1f5,2025-11-17T04:56:50.682772,79158238a610e39334818ac86592c2692730fde0,fcea243725,llama3.1:8b,0,32,3,0.4844,35,0,59,35,0.59322,89.77,logs\simulation_2025-11-17.log
20251117-045834-0-425ad3,2025-11-17T04:58:34.432458,79158238a610e39334818ac86592c2692730fde0,4a922d986f,llama3.1:8b,0,32,3,0.5781,41,0,59,41,0.69492,97.69,logs\simulation_2025-11-17.log
20251117-050012-0-84c8d6,2025-11-17T05:00:12.194895,79158238a610e39334818ac86592c2692730fde0,fbcd06adfd,llama3.1:8b,0,32,1,0.3594,27,0,59,27,0.45763,91.71,logs\simulation_2025-11-17.log
20251117-050152-0-2311d1,2025-11-17T05:01:52.712875,79158238a610e39334818ac86592c2692730fde0,638701f4b8,llama3.1:8b,0,32,1,0.5312,53,0,59,53,0.89831,94.47,logs\simulation_2025-11-17.log
20251117-050325-0-2af555,2025-11-17T05:03:25.552851,79158238a610e39334818ac86592c2692730fde0,fa16b7a309,llama3.1:8b,0,32,3,0.4688,33,0,59,33,0.55932,86.68,logs\simulation_2025-11-17.log
20251117-050507-0-2b2447,2025-11-17T05:05:07.789884,79158238a610e39334818ac86592c2692730fde0,4f3dca0b9a,llama3.1:8b,0,32,3,0.4844,38,0,59,38,0.64407,96.16,logs\simulation_2025-11-17.log
20251117-050651-0-445732,2025-11-17T05:06:51.204007,79158238a610e39334818ac86592c2692730fde0,74b1cd703d,llama3.1:8b,0,32,2,0.5469,43,0,59,43,0.72881,97.23,logs\simulation_2025-11-17.log
20251117-050838-0-83d137,2025-11-17T05:08:38.457769,79158238a610e39334818ac86592c2692730fde0,eee8e83f0e,llama3.1:8b,0,32,3,0.5,37,0,59,37,0.62712,101.15,logs\simulation_2025-11-17.log
20251117-051026-0-5adf3d,2025-11-17T05:10:26.196108,79158238a610e39334818ac86592c2692730fde0,fb9ff29266,llama3.1:8b,0,32,1,0.625,49,0,59,49,0.83051,101.71,logs\simulation_2025-11-17.log
20251117-051211-0-8341c4,2025-11-17T05:12:11.711877,79158238a610e39334818ac86592c2692730fde0,1e74602aec,llama3.1:8b,0,32,4,0.5156,50,0,59,50,0.84746,99.36,logs\simulation_2025-11-17.log
20251117-051350-0-1cb634,2025-11-17T05:13:50.425470,79158238a610e39334818ac86592c2692730fde0,1aa12eb073,llama3.1:8b,0,32,3,0.4844,36,0,59,36,0.61017,92.66,logs\simulation_2025-11-17.log
20251117-051546-0-56f71d,2025-11-17T05:15:46.959657,79158238a610e39334818ac86592c2692730fde0,5c5c303dc8,llama3.1:8b,0,32,1,0.6875,54,0,59,54,0.91525,110.31,logs\simulation_2025-11-17.log
20251117-051720-0-1f95a5,2025-11-17T05:17:20.505580,79158238a610e39334818ac86592c2692730fde0,f8933550d8,llama3.1:8b,0,32,3,0.4219,33,0,59,33,0.55932,87.47,logs\simulation_2025-11-17.log
20251117-051854-0-5c1825,2025-11-17T05:18:54.822486,79158238a610e39334818ac86592c2692730fde0,3b19f3188c,llama3.1:8b,0,32,2,0.5156,40,0,59,40,0.67797,88.27,logs\simulation_2025-11-17.log
20251117-052050-0-4a125f,2025-11-17T05:20:50.640812,79158238a610e39334818ac86592c2692730fde0,38855fcf96,llama3.1:8b,0,32,4,0.5,44,0,59,44,0.74576,109.75,logs\simulation_2025-11-17.log
20251117-052229-0-03c7c7,2025-11-17T05:22:29.331369,79158238a610e39334818ac86592c2692730fde0,7ce23e2025,llama3.1:8b,0,32,3,0.5156,40,0,59,40,0.67797,92.61,logs\simulation_2025-11-17.log
20251117-052418-0-4de537,2025-11-17T05:24:18.415686,79158238a610e39334818ac86592c2692730fde0,10f89a00a7,llama3.1:8b,0,32,3,0.4375,31,0,59,31,0.52542,103.03,logs\simulation_2025-11-17.log
20251117-052555-0-9eb21e,2025-11-17T05:25:55.257673,79158238a610e39334818ac86592c2692730fde0,1bd674310e,llama3.1:8b,0,32,1,0.4688,35,0,59,35,0.59322,90.83,logs\simulation_2025-11-17.log
20251117-052740-0-04dc55,2025-11-17T05:27:40.370740,79158238a610e39334818ac86592c2692730fde0,9e687d3057,llama3.1:8b,0,32,3,0.4219,36,0,59,36,0.61017,99.03,logs\simulation_2025-11-17.log
20251117-052917-0-16f6b5,2025-11-17T05:29:17.053723,79158238a610e39334818ac86592c2692730fde0,e541531429,llama3.1:8b,0,32,2,0.4375,31,0,59,31,0.52542,90.69,logs\simulation_2025-11-17.log
20251117-053052-0-2fd373,2025-11-17T05:30:52.706478,79158238a610e39334818ac86592c2692730fde0,2f46a34fc6,llama3.1:8b,0,32,1,0.5781,49,0,59,49,0.83051,89.55,logs\simulation_2025-11-17.log
20251117-053231-0-96eb32,2025-11-17T05:32:31.517743,79158238a610e39334818ac86592c2692730fde0,ebdefed1ee,llama3.1:8b,0,32,3,0.5312,35,0,59,35,0.59322,92.81,logs\simulation_2025-11-17.log
20251117-053409-0-c92eb5,2025-11-17T05:34:09.903043,79158238a610e39334818ac86592c2692730fde0,f193ca9320,llama3.1:8b,0,32,3,0.5781,47,0,59,47,0.79661,92.37,logs\simulation_2025-11-17.log
20251117-053541-0-d25b92,2025-11-17T05:35:41.459964,79158238a610e39334818ac86592c2692730fde0,235483086f,llama3.1:8b,0,32,2,0.5469,47,0,59,47,0.79661,85.5,logs\simulation_2025-11-17.log
20251117-053729-0-d8e617,2025-11-17T05:37:29.469190,79158238a610e39334818ac86592c2692730fde0,ddc4fe269e,llama3.1:8b,0,32,1,0.5781,44,0,59,44,0.74576,101.94,logs\simulation_2025-11-17.log
20251117-053908-0-7e7179,2025-11-17T05:39:08.600357,79158238a610e39334818ac86592c2692730fde0,81903d45f1,llama3.1:8b,0,32,1,0.4219,32,0,59,32,0.54237,93.09,logs\simulation_2025-11-17.log
